id,displyname,date,pagecount,consultant,authortype,authorDescription,stretergy,notes
831946,Imperial County,2023-09-20T18:00:00,5,Verus,Consultant,Verus (Consultant),Private Debt: Direct Lending Senior Secured,"Period Ending: June 30, 2023"
831945,Imperial County,2023-09-20T18:00:00,5,Verus,Consultant,Verus (Consultant),Real Assets: Real Estate,"Period Ending: June 30, 2023"
831937,Imperial County,2023-09-20T18:00:00,5,Verus,Consultant,Verus (Consultant),Private Debt: Direct Lending Senior Secured,"Period Ending: June 30, 2023"
831936,Imperial County,2023-09-20T18:00:00,5,Verus,Consultant,Verus (Consultant),Private Debt,"Period Ending: June 30, 2023"
831934,Imperial County,2023-09-20T18:00:00,5,Verus,Consultant,Verus (Consultant),Private Debt: Direct Lending Senior Secured,"Period Ending: June 30, 2023"
831475,San Antonio Fire and Police,2023-09-20T18:00:00,29,,Manager,Global Alpha Capital Management Ltd. (Manager),Equity: EAFE Small Cap Core,
831474,San Antonio Fire and Police,2023-09-20T18:00:00,32,NEPC,Consultant,NEPC (Consultant),Multiple Asset Classes,"Executive Summary - as of June 30, 2023"
831473,San Antonio Fire and Police,2023-09-20T18:00:00,35,,Manager,"The London Company of Virginia, LLC (Manager)",Equity: United States Large Cap Value,
830372,Florida Prepaid,2023-09-20T18:00:00,3,Aon,Consultant,Aon (Consultant),Multiple Asset Classes,"ABLE Fee Schedule - as of June 30, 2023"
829274,New York City Board of Education,2023-09-20T18:00:00,6,,Institutional Investor,New York City Board of Education (Institutional Investor),Multiple Asset Classes,Economically Targeted Investments Quarterly Report - as of 6/30/2023
829272,New York City Board of Education,2023-09-20T18:00:00,27,Aksia,Consultant,Aksia (Consultant),Real Assets: Real Estate,Public Report as of March 2023
829271,New York City Board of Education,2023-09-20T18:00:00,25,,Consultant,Consultant,Multiple Asset Classes,"Risk Report -- As of June 30, 2023 -- Authored by MSCI BarraOne "
829270,New York City Board of Education,2023-09-20T18:00:00,30,Aksia,Consultant,Aksia (Consultant),Real Assets: Infrastructure,"Portfolio Report as of March 20, 2023"
829269,New York City Board of Education,2023-09-20T18:00:00,60,State Street Bank & Trust Company,Custodian,Custodian,Multiple Asset Classes,"Total Fund Overview - as of June 30, 2023"
829268,New York City Board of Education,2023-09-20T18:00:00,10,,Institutional Investor,New York City Board of Education (Institutional Investor),Multiple Asset Classes,Risk Management Quarterly Review 
829266,New York City Board of Education,2023-09-20T18:00:00,7,,Institutional Investor,New York City Board of Education (Institutional Investor),Multiple Asset Classes,BERS Performance Report - Q2-2023
829265,New York City Board of Education,2023-09-20T18:00:00,28,,Institutional Investor,New York City Board of Education (Institutional Investor),Multiple Asset Classes,Market Outlook
829264,New York City Board of Education,2023-09-20T18:00:00,24,Aksia,Consultant,Aksia (Consultant),Private Equity,Portfolio Report As Of March 2023
829146,Fresno County ERA,2023-09-20T18:00:00,,,Institutional Investor,Fresno County ERA (Institutional Investor),Multiple Asset Classes,Audio only of September '23 board meeting
828910,Delray Beach Police Retirement System,2023-09-20T18:00:00,4,AndCo Consulting,Consultant,AndCo Consulting (Consultant),Private Equity,"Private Equity Pacing Study -- Commitment Model (pg 3) -- 2024-2025: no commitments, 2026: $1.0m, 2027: $1.3m, 2028-2029: $1.5 "
828907,Delray Beach Police Retirement System,2023-09-20T18:00:00,78,AndCo Consulting,Consultant,AndCo Consulting (Consultant),Multiple Asset Classes,"Investment Performance Review - Period Ending June 30, 2023"
828900,Delray Beach Firefighters Retirement System,2023-09-20T18:00:00,4,AndCo Consulting,Consultant,AndCo Consulting (Consultant),Multiple Asset Classes,"As of June 30, 2023"
828899,Delray Beach Firefighters Retirement System,2023-09-20T18:00:00,72,AndCo Consulting,Consultant,AndCo Consulting (Consultant),Multiple Asset Classes,"Investment Performance Review - Period Ending June 30, 2023"
828752,University of Michigan,2023-09-20T18:00:00,1,,Institutional Investor,University of Michigan (Institutional Investor),Private Equity: North America Venture Capital Early,"We recommend a commitment of up to $10 million from the Long-Term Portfolio to Aurelia Foundry I, L.P. (the “Fund”). Aurelia Foundry (“Aurelia”) is a venture capital firm based in Cambridge, MA. The Fund will primarily invest in early-stage companies in the U.S."
828751,University of Michigan,2023-09-20T18:00:00,1,,Institutional Investor,University of Michigan (Institutional Investor),Private Equity,Absolute Return and Alternative Asset Commitments
828749,University of Michigan,2023-09-20T18:00:00,1,,Institutional Investor,University of Michigan (Institutional Investor),"Private Equity: North America Venture Capital Early Tech, Media and Communications","We recommend a commitment of up to $10 million from the Long-Term Portfolio to Black Operator Fund I, L.P. (the “Fund”). Black Ops Ventures (“Black Ops”) is a venture capital firm based in San Francisco, CA. Black Ops primarily invests in seed-stage companies in the U.S. and Canada."
828747,University of Michigan,2023-09-20T18:00:00,1,,Institutional Investor,University of Michigan (Institutional Investor),Hedge Funds/Multi Asset: Global,We recommend the appointment of Millstreet Capital Management LLC (“Millstreet”) with funding up to 1 percent of the Long Term Portfolio.
828719,Ohio Teachers,2023-09-20T18:00:00,22,,Institutional Investor,Ohio Teachers (Institutional Investor),Multiple Asset Classes,Report from the Investment Department 
828710,Ohio Teachers,2023-09-20T18:00:00,52,Callan,Consultant,Callan (Consultant),Multiple Asset Classes,
828709,Ohio Teachers,2023-09-20T18:00:00,73,Aon,Consultant,Aon (Consultant),Multiple Asset Classes,
828707,Ohio Teachers,2023-09-20T18:00:00,50,Meketa Investment Group,Consultant,Meketa Investment Group (Consultant),Multiple Asset Classes,
828705,Ohio Teachers,2023-09-20T18:00:00,70,Wilshire ,Consultant,Wilshire  (Consultant),Multiple Asset Classes,
828513,Mendocino County ERA,2023-09-20T18:00:00,5,Callan,Consultant,Callan (Consultant),Multiple Asset Classes,"Investment Measurement Service Monthly Review - as of August 31, 2023"
828512,Mendocino County ERA,2023-09-20T18:00:00,7,,Institutional Investor,Mendocino County ERA (Institutional Investor),Multiple Asset Classes,Monthly Financial Report - month ending August 2023
828511,Mendocino County ERA,2023-09-20T18:00:00,1,,Institutional Investor,Mendocino County ERA (Institutional Investor),Multiple Asset Classes,Monthly Retirement Report for August 2023
828509,Mendocino County ERA,2023-09-20T18:00:00,23,,Manager,IFM Investors Pty Ltd (Manager),Real Assets: Global Infrastructure,
828497,Imperial County,2023-09-20T18:00:00,1,,Institutional Investor,Imperial County (Institutional Investor),Multiple Asset Classes,"Investment Fund Reallocation - As of August 31, 2023"
828496,Imperial County,2023-09-20T18:00:00,1,,Institutional Investor,Imperial County (Institutional Investor),Multiple Asset Classes,"Investments at Market Value - As of August 31, 2023"
828495,Imperial County,2023-09-20T18:00:00,2,,Institutional Investor,Imperial County (Institutional Investor),Multiple Asset Classes,"Book Vs Market Value - As of August 31, 2023"
828494,Imperial County,2023-09-20T18:00:00,5,Verus,Consultant,Verus (Consultant),Multiple Asset Classes,"Period Ending: June 30, 2023"
828493,Imperial County,2023-09-20T18:00:00,48,,Manager,ASB Real Estate (Manager),Real Assets: Real Estate,
828492,Imperial County,2023-09-20T18:00:00,40,,Manager,"American Realty Advisors, LLC (Manager)",Real Assets: Real Estate Value Add,
828491,Imperial County,2023-09-20T18:00:00,35,,Manager,"Clarion Partners, LLC (Manager)",Real Assets: Real Estate,
828490,Imperial County,2023-09-20T18:00:00,99,Verus,Consultant,Verus (Consultant),Multiple Asset Classes,"Investment Performance Review - period ending June 30, 2023"
621477,Watertown Contributory Retirement System,2023-09-20T18:00:00,3,,Institutional Investor,Watertown Contributory Retirement System (Institutional Investor),Multiple Asset Classes,
859620,Hackney,2023-09-20T16:00:00,10,Hymans Robertson,Consultant,Hymans Robertson (Consultant),Multiple Asset Classes,Funding update report at 30 June 2023
859619,Hackney,2023-09-20T16:00:00,12,Redington,Consultant,Redington (Consultant),Multiple Asset Classes,Manager Performance Report -- Q2 2023
859616,Hackney,2023-09-20T16:00:00,27,Redington,Consultant,Redington (Consultant),Multiple Asset Classes,Market Update - Q3 2023
859614,Hackney,2023-09-20T16:00:00,9,Redington,Consultant,Redington (Consultant),Multiple Asset Classes,Responsible Investment Survey and Next Steps - September 2023
859613,Hackney,2023-09-20T16:00:00,3,,Institutional Investor,Hackney (Institutional Investor),Multiple Asset Classes,Business Plan Progress Update -- 2023/24 as at 31 August 2023
859612,Hackney,2023-09-20T16:00:00,1,,Institutional Investor,Hackney (Institutional Investor),Multiple Asset Classes,Strategic Objectives Scorecard - Current position and progress of individual measures
859611,Hackney,2023-09-20T16:00:00,4,,Institutional Investor,Hackney (Institutional Investor),Multiple Asset Classes,Risk Register All Fund Risk Heat Map and Summary of Governance Risks
859609,Hackney,2023-09-20T16:00:00,4,,Institutional Investor,Hackney (Institutional Investor),Multiple Asset Classes,Pensions Committee Minutes
859608,Hackney,2023-09-20T16:00:00,4,,Institutional Investor,Hackney (Institutional Investor),Multiple Asset Classes,Pensions Committee Minutes
859058,Chicago Fire,2023-09-20T16:00:00,13,,Institutional Investor,Chicago Fire (Institutional Investor),Multiple Asset Classes,"Investment & Performance Updates as of August 31, 2023"
851820,Falmouth Contributory Retirement System,2023-09-20T16:00:00,1,,Institutional Investor,Falmouth Contributory Retirement System (Institutional Investor),Equity: United States Mid Cap Core,"""Mr. Slivinski moved to send to LMCG Investments a letter as notification that they have been placed on the 'watch list'."" -- from September minutes"
843460,Essex,2023-09-20T16:00:00,11,,Institutional Investor,Essex (Institutional Investor),Multiple Asset Classes,Essex Pension Fund Strategy Board Minutes
843434,Wales Pension Partnership,2023-09-20T16:00:00,7,,Institutional Investor,Wales Pension Partnership (Institutional Investor),Multiple Asset Classes,Wales Pension Partnership Joint Governance Committee Minutes
843105,Wales Pension Partnership,2023-09-20T16:00:00,7,,Institutional Investor,Wales Pension Partnership (Institutional Investor),Multiple Asset Classes,Wales Pensions Partnership Joint Governance Committee Minutes
841489,Wales Pension Partnership,2023-09-20T16:00:00,3,,Institutional Investor,Wales Pension Partnership (Institutional Investor),Multiple Asset Classes,Wales Pension Partnership (WPP) - JGC Update
841418,Camden,2023-09-20T16:00:00,13,,Institutional Investor,Camden (Institutional Investor),Multiple Asset Classes,Pension Committee Meeting Minutes
841345,Wales Pension Partnership,2023-09-20T16:00:00,3,,Institutional Investor,Wales Pension Partnership (Institutional Investor),Multiple Asset Classes,Wales Pension Partnership (WPP) - JGC Update
